"","target_id","gene","ctenidia","gonad","heart","juvenile","larvae","identifiers","gene_id.x","gene_name.x","annotation","alt_annotation","goterms","accessions","gene_id.y","gene_name.y","gene_description","alt_gene_description","all_GO_ids","BP_GO_ids","CC_GO_ids","MF_GO_ids","GOslim","Term"
"47","PGEN_.00g058880","PGEN_.00g058880",0,0,1.56468,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","PGEN_.00g060500","PGEN_.00g060500",0,0,0.136321,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","PGEN_.00g061720","PGEN_.00g061720",0,0,0.147771,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","PGEN_.00g062880","PGEN_.00g062880",0,0,0.157119,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","PGEN_.00g065110","PGEN_.00g065110",0,0,0.147771,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","PGEN_.00g065650","PGEN_.00g065650",0,0,0.533448,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","PGEN_.00g067250","PGEN_.00g067250",0,0,0.193142,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","PGEN_.00g067490","PGEN_.00g067490",0,0,0.473762,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","PGEN_.00g068150","PGEN_.00g068150",0,0,0.316238,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","PGEN_.00g069280","PGEN_.00g069280",0,0,7.696299,0,0,"L0R8F8","","MIEF1","MIEF1 upstream open reading frame protein","MIEF1 microprotein","GO:0005759;GO:0005739;GO:0071456;GO:0070131;GO:0042254","L0R8F8",NA,"MIEF1","MIEF1 upstream open reading frame protein","MIEF1 microprotein","GO:0005759;GO:0005739;GO:0071456;GO:0070131;GO:0042254","GO:0071456;GO:0070131;GO:0042254","GO:0005759;GO:0005739","","GO:0140053","mitochondrial gene expression"
"57","PGEN_.00g069410","PGEN_.00g069410",0,0,0.119026,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","PGEN_.00g069520","PGEN_.00g069520",0,0,0.487672,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","PGEN_.00g071870","PGEN_.00g071870",0,0,0.240021,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","PGEN_.00g071880","PGEN_.00g071880",0,0,1.533916,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","PGEN_.00g074070","PGEN_.00g074070",0,0,0.039051,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","PGEN_.00g076230","PGEN_.00g076230",0,0,1.569155,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","PGEN_.00g078870","PGEN_.00g078870",0,0,0.158219,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","PGEN_.00g079100","PGEN_.00g079100",0,0,0.180914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","PGEN_.00g079770","PGEN_.00g079770",0,0,0.108372,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","PGEN_.00g080540","PGEN_.00g080540",0,0,0.220343,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","PGEN_.00g081290","PGEN_.00g081290",0,0,0.061909,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","PGEN_.00g082490","PGEN_.00g082490",0,0,0.278146,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","PGEN_.00g083040","PGEN_.00g083040",0,0,0.049582,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","PGEN_.00g083460","PGEN_.00g083460",0,0,0.366122,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","PGEN_.00g087250","PGEN_.00g087250",0,0,1.20455,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","PGEN_.00g087420","PGEN_.00g087420",0,0,0.956286,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","PGEN_.00g087600","PGEN_.00g087600",0,0,0.247776,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","PGEN_.00g087690","PGEN_.00g087690",0,0,0.478143,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","PGEN_.00g090470","PGEN_.00g090470",0,0,0.034337,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","PGEN_.00g090560","PGEN_.00g090560",0,0,0.178225,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","PGEN_.00g090680","PGEN_.00g090680",0,0,0.16596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","PGEN_.00g090720","PGEN_.00g090720",0,0,0.14265,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","PGEN_.00g090730","PGEN_.00g090730",0,0,0.16596,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","PGEN_.00g090740","PGEN_.00g090740",0,0,0.34581,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","PGEN_.00g093940","PGEN_.00g093940",0,0,0.151386,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","PGEN_.00g095840","PGEN_.00g095840",0,0,0.37179,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","PGEN_.00g096230","PGEN_.00g096230",0,0,1.20455,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","PGEN_.00g096600","PGEN_.00g096600",0,0,0.60444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","PGEN_.00g098420","PGEN_.00g098420",0,0,0.412307,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","PGEN_.00g099280","PGEN_.00g099280",0,0,0.12778,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","PGEN_.00g101180","PGEN_.00g101180",0,0,1.036245,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","PGEN_.00g101310","PGEN_.00g101310",0,0,0.097033,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","PGEN_.00g103260","PGEN_.00g103260",0,0,0.29587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","PGEN_.00g104560","PGEN_.00g104560",0,0,0.596255,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","PGEN_.00g104650","PGEN_.00g104650",0,0,2.518358,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","PGEN_.00g106000","PGEN_.00g106000",0,0,0.022251,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","PGEN_.00g106040","PGEN_.00g106040",0,0,0.073745,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","PGEN_.00g106050","PGEN_.00g106050",0,0,0.174614,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","PGEN_.00g106410","PGEN_.00g106410",0,0,0.09327,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","PGEN_.00g107220","PGEN_.00g107220",0,0,1.350647,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","PGEN_.00g107610","PGEN_.00g107610",0,0,0.047045,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","PGEN_.00g108010","PGEN_.00g108010",0,0,0.349227,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","PGEN_.00g109020","PGEN_.00g109020",0,0,0.818435,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","PGEN_.00g109890","PGEN_.00g109890",0,0,0.256828,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","PGEN_.00g110090","PGEN_.00g110090",0,0,0.195642,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","PGEN_.00g110190","PGEN_.00g110190",0,0,0.252466,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","PGEN_.00g111880","PGEN_.00g111880",0,0,3.310547,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","PGEN_.00g112130","PGEN_.00g112130",0,0,0.06159,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","PGEN_.00g112520","PGEN_.00g112520",0,0,0.219267,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","PGEN_.00g112710","PGEN_.00g112710",0,0,1.236922,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","PGEN_.00g112750","PGEN_.00g112750",0,0,0.238908,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","PGEN_.00g114290","PGEN_.00g114290",0,0,0.476103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","PGEN_.00g115340","PGEN_.00g115340",0,0,0.234872,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","PGEN_.00g115620","PGEN_.00g115620",0,0,0.354103,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","PGEN_.00g118530","PGEN_.00g118530",0,0,0.037577,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","PGEN_.00g119780","PGEN_.00g119780",0,0,0.222977,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","PGEN_.00g120680","PGEN_.00g120680",0,0,1.543376,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
